TP9,AF7,AF8,TP10,frontal_asymmetry,temporal_asymmetry,stress_label,participant_id,trial_number,timestamp
-0.34219237408309433,-0.14566138464449296,0.0524220591043032,-0.19699534866968405,-0.23896747457052225,-0.16008585335180237,0,2102,5,2024-01-01 00:00:18
-0.48436314062736496,0.09710822994878421,-0.48738327861728503,0.1279598200850287,0.3300651171657736,-0.5057557733620622,0,2109,1,2024-01-01 00:00:19
0.3270135000883232,0.1292822261088269,-0.11328658614077125,0.33809074688714924,0.06924557572949963,0.005561906921623505,1,2128,1,2024-01-01 00:00:20
-0.14984732545413482,-0.22827420036307622,-0.050674395375467585,-0.2008843475094858,-0.21622337548842563,-0.0008603114169901671,0,2138,1,2024-01-01 00:00:21
-0.06715644484553618,-0.0491445837333746,0.2612520861026393,-0.18412147807175272,-0.33222380430743637,0.05454344652296994,0,2103,2,2024-01-01 00:00:22
-0.4878715947940808,0.657344791767178,-0.5074133705857955,0.3230690530566993,0.7184449515959024,-0.6467146245533022,0,2120,4,2024-01-01 00:00:23
-0.23967153649256256,0.5221112561724244,-1.0,-0.6566383675485685,1.0,0.24866531545198312,1,2106,3,2024-01-01 00:00:24
-0.05492233371656241,0.10107259965594784,-0.07760522215709986,-0.17669963041281322,0.023528838160363774,0.05924247376009939,0,2139,6,2024-01-01 00:00:25
-0.4106923859096544,-0.02881097028671664,0.3879058223859855,0.010887492375715846,-0.414236452739582,-0.36295694427139746,0,2133,2,2024-01-01 00:00:26
0.019725388944195732,-0.0020634690763940977,0.22620554820164407,0.09474106376720437,-0.27441259350208513,-0.0721662083928819,0,2101,3,2024-01-01 00:00:27
-0.25553169286867583,0.1588518163395407,-0.07017337648664734,-0.2159981640466201,0.0564178941394613,-0.07613653468528714,0,2137,6,2024-01-01 00:00:28
-0.16843132888567058,-0.3747135381998252,-0.27210854974057563,-0.0396533988231943,-0.14671896801980977,-0.13010296637187124,0,2106,6,2024-01-01 00:00:29
-0.25583277053617337,-0.1251279829134494,0.10186368019150027,-0.8570697903987646,-0.2625904576757956,0.3773900874847469,0,2134,4,2024-01-01 00:00:30
0.43601532679088995,-0.585292133949179,-0.4108725489139682,-0.26409560180539815,-0.18232307578563134,0.520482212947156,0,2115,5,2024-01-01 00:00:31
-0.08999981749311547,0.08897491642804423,0.00662131361033369,0.09613108800876224,-0.048080383218191525,-0.1624116164315056,0,2126,1,2024-01-01 00:00:32
-0.38439335466019897,0.16983347047622943,0.015004106077019852,-0.36909144947764794,-0.0005318161423306655,-0.07260109789909097,0,2114,3,2024-01-01 00:00:33
0.14570423512675856,-0.19875969879635902,0.17473912658119306,-0.03170101510923529,-0.36663337497325477,0.11981749345531423,0,2107,2,2024-01-01 00:00:34
-0.43038510766376636,0.47203984445528313,0.6640887763999759,0.09398085164982195,-0.28891617068506037,-0.43779319035492237,0,2131,3,2024-01-01 00:00:35
-0.027309979209056423,-0.4408986603886681,-0.017549381805459396,-0.1618041216060746,-0.3828808620757814,0.07116160590009435,1,2124,5,2024-01-01 00:00:36
-0.6386813004144414,-0.5187039477253966,-0.27709791458067956,0.00442010178388319,-0.2388905479998461,-0.5438481940946556,1,2131,1,2024-01-01 00:00:37
-0.4606479823804954,0.03198578713705036,-0.13790795723936589,-0.3627532277048865,0.022996998684589487,-0.13912067227545477,1,2129,3,2024-01-01 00:00:38
-0.030693785556373587,0.30023295217667245,-0.6399420434857543,-0.11775810987916668,0.5805060260880248,0.03723166445582615,1,2132,5,2024-01-01 00:00:39
0.12200016239879607,0.5078891951479143,-0.3305837178604414,0.14690675407206322,0.4854496206870438,-0.025890224278216745,1,2117,2,2024-01-01 00:00:40
-0.0378809744148616,-0.1908352789783465,-0.24839512810803177,4.88684177506471e-05,-0.04209873432145028,-0.05200276465824383,1,2114,4,2024-01-01 00:00:41
-0.11879910547943284,0.3105313300598187,-0.28145303030670965,-0.2408581263131404,0.3168874788104765,0.052692182374802776,0,2136,6,2024-01-01 00:00:42
-0.17108426019297718,-0.053759855928027345,-0.08667398315326336,0.02183679534662253,-0.07278853415892905,-0.17578590582716358,1,2124,2,2024-01-01 00:00:43
-0.503031959332366,-0.09749309583294363,-0.3673563641047568,0.1807319193943855,0.10984835210596589,-0.5582966903603733,0,2127,1,2024-01-01 00:00:44
-0.28913911833359973,0.24693924831536695,0.19225221329803244,-0.7150258483691749,-0.08289250635562728,0.24975199235978285,0,2125,6,2024-01-01 00:00:45
-0.21606173458430622,0.17150525392286498,-0.13048431612891165,0.3247452930840493,0.11035307528291116,-0.4267836826063214,1,2132,2,2024-01-01 00:00:46
0.21183825057084982,-0.555230350636873,-0.1332219286964148,-0.15976461745241477,-0.37178133831552407,0.2642651669869984,0,2118,2,2024-01-01 00:00:47
0.010681201161622411,0.44026468381386197,-0.2249598696509305,0.08705256546183904,0.36070043118029016,-0.07408148751419763,0,2118,2,2024-01-01 00:00:48
-0.5832457207903101,0.4088147595312033,-0.08585742284473086,0.3371138960986533,0.2347935669737642,-0.7342429187142419,1,2137,2,2024-01-01 00:00:49
0.005173920813882793,-0.24518550049553056,0.10703969959525184,-0.49525654789229634,-0.3464861258152283,0.3336158501328852,0,2126,6,2024-01-01 00:00:50
-0.19476021132601662,0.08785986261372192,-0.3802305056201757,-0.2806828013471313,0.2430564513320066,0.019087002452186752,0,2109,1,2024-01-01 00:00:51
-0.27703812730922694,0.11988944235166832,-0.3200458658676232,-0.14430711374121852,0.21898738286423858,-0.14437730810615435,1,2135,5,2024-01-01 00:00:52
0.08625437383017687,0.04379697803633431,-0.21800059578833875,-0.30476121921615995,0.09129631358441803,0.26473598475698035,1,2108,3,2024-01-01 00:00:53
0.20447351754895315,-0.22064564747228343,-0.518081916124826,0.511333749716194,0.14151832496166095,-0.2167515087021652,0,2120,4,2024-01-01 00:00:54
0.17635978204962588,-0.26020488419048715,-0.36644585833549925,-0.3284203783532509,0.0007518821331331527,0.35478350336357867,0,2122,3,2024-01-01 00:00:55
-0.32279385036172736,-0.049535707715801514,-0.2676697742611549,-0.23081866711276566,0.0665872290407361,-0.12036389035212347,0,2119,3,2024-01-01 00:00:56
-0.17337032774258188,0.34119840238623333,0.12123281539198882,0.015412416612138546,0.033493403193319615,-0.1730982365391598,1,2130,4,2024-01-01 00:00:57
0.007198015314060724,0.13605313323042534,-0.05494048881392366,-0.44032806607612174,0.02973466807099956,0.29638226869025286,0,2128,6,2024-01-01 00:00:58
0.18883934655545898,-0.1620523702201332,-0.07480052379997126,-0.17901956180189427,-0.1538987884754185,0.2591848304666211,0,2135,1,2024-01-01 00:00:59
-0.22128740978606298,0.2104311220716346,0.11446861598641989,0.052046994678179415,-0.04852892935120412,-0.2380099610356049,0,2111,4,2024-01-01 00:01:00
-0.13853711106589084,-0.9700510081031332,-0.17009957900072648,-0.15866480007223294,-0.6203384556254938,-0.021543829189399455,0,2131,1,2024-01-01 00:01:01
-0.3981018556651723,0.3333844841588256,-0.0181111979631301,-0.08107162737643359,0.13342232729141723,-0.28762285766981266,1,2139,6,2024-01-01 00:01:02
-0.42343922947059565,-0.6084859870313448,-0.1602662172632212,-0.22232470514890024,-0.38685889084613057,-0.2082512553065412,0,2136,3,2024-01-01 00:01:03
0.14287956882836617,-0.15938720490067637,-0.05413394655333237,-0.5415248826643372,-0.1677160125680761,0.47838970151443316,1,2130,1,2024-01-01 00:01:04
0.2961680649645151,-0.40630313285486275,-0.2983468893832655,0.05338840323153504,-0.14796924075654827,0.1819908000585444,0,2123,6,2024-01-01 00:01:05
-0.1064962670242271,-0.46337061127709345,-0.8327912726313793,0.5178129269864982,0.2172469529777843,-0.47431173835242846,1,2119,6,2024-01-01 00:01:06
0.19672989501409432,0.33731734287698445,-0.16920907004937547,-0.04485040900374615,0.2500460293404434,0.17063446280626082,1,2112,5,2024-01-01 00:01:07
0.015760913157383927,-0.19371029125579586,0.27913051290826907,0.02217627072468753,-0.4420324387236293,-0.024027567735584676,0,2115,4,2024-01-01 00:01:08
-0.26807216989657545,0.07178431611333402,0.1361559619367516,0.173640177701325,-0.15726782513709137,-0.3621370316509065,0,2131,5,2024-01-01 00:01:09
0.01569313205254952,-0.05650286223331724,0.1474382808012682,-0.46209575082431875,-0.2512538484686916,0.3187009319411709,0,2137,3,2024-01-01 00:01:10
0.34742167868313967,0.11434958107233228,0.22539479884007574,0.5008285414907319,-0.19623871063365061,-0.09302718599232362,1,2137,4,2024-01-01 00:01:11
-0.09629494522144622,-0.016153128295659513,-0.10501535228848435,0.01474486820378651,-0.03389384711042609,-0.10992486659870726,0,2115,3,2024-01-01 00:01:12
0.35492297378705273,-0.4595590000373069,-0.07372769621131947,0.4779343228893429,-0.3529270833752586,-0.07071959941904282,1,2129,5,2024-01-01 00:01:13
-0.8247752076621317,0.2836579086821578,-0.3083942531711198,-0.28832697595055823,0.3193097621413383,-0.4880196736999607,1,2126,6,2024-01-01 00:01:14
0.14552312212031615,-0.2022063858123595,-0.2215558137259951,0.5382676616459008,-0.06992519432582911,-0.2837723883967096,1,2102,3,2024-01-01 00:01:15
-0.06165352215947295,-0.5487706553275666,0.04676482098668977,0.20034967387451252,-0.5032774873533812,-0.2131212302909039,1,2120,4,2024-01-01 00:01:16
-0.17049324088963536,-0.1808021426113784,0.21610961429502695,0.1283808090432541,-0.38588288754123057,-0.2507204630100086,0,2115,4,2024-01-01 00:01:17
-0.060324593748344424,0.4481621178739035,-0.17069691904974704,0.025014756907110636,0.32502082607551563,-0.08793233447860305,0,2104,3,2024-01-01 00:01:18
-0.6465467628670962,0.2360357784935383,-0.26017407999934405,-0.1313399828546954,0.25119858067535517,-0.454151305156978,0,2122,4,2024-01-01 00:01:19
-0.14812631793927977,-0.15489097418983577,-0.13039191604403577,0.3381782015370902,-0.10718367256827865,-0.38102644529234897,1,2138,6,2024-01-01 00:01:20
0.014485622973715806,-0.15508843739534717,0.04257106188771376,-0.0053340328364053224,-0.23781582967735448,-0.005592320596979006,1,2123,6,2024-01-01 00:01:21
0.33046579155669176,-0.14608128969718892,-0.5462959735278334,-0.688174162447711,0.2124856057903477,0.7347943513961228,1,2126,4,2024-01-01 00:01:22
-0.23230967842784356,0.6359793672563683,-0.791719766179853,-0.41279870489733195,0.9187190944779193,0.08205646963321489,0,2111,3,2024-01-01 00:01:23
-0.3141319035352388,0.08333778230325128,-0.28906875275036137,-0.11102975431723594,0.1712619817074319,-0.19810791900437008,0,2128,5,2024-01-01 00:01:24
-0.22765414490348124,0.09902416845927009,-0.4820430434210562,0.04963169203764384,0.3273124354568189,-0.24147967230306866,1,2102,4,2024-01-01 00:01:25
0.1718833219336875,0.29474999497734,-0.27686081186995215,-0.06914838018608416,0.3029080666814987,0.16762066669453013,0,2108,4,2024-01-01 00:01:26
0.006489720372426788,0.03666088270837431,-0.1730966723670263,0.34415276836439457,0.05266175159787867,-0.25947522536993906,0,2129,4,2024-01-01 00:01:27
-0.23554903207521916,-0.12567110166411466,-0.26105494793506545,-0.6830003327907815,0.010869841896810062,0.2706788392779933,1,2111,4,2024-01-01 00:01:28
0.05851011898161196,-0.10522850427240904,0.2876880909841222,-0.0042880887715016636,-0.38953663896660273,0.02948127252652477,0,2137,3,2024-01-01 00:01:29
-0.0588256443012396,-0.06455069652553813,-0.03645913348923402,-0.639866516611674,-0.11786522695060186,0.3839118606716969,0,2118,5,2024-01-01 00:01:30
0.18689400183406257,-0.05334044326405962,-0.04402358815934637,0.1953458361032101,-0.10468882303803151,-0.007385830559287543,0,2114,5,2024-01-01 00:01:31
-0.28412329723131713,0.19606112311627966,0.04861803896887884,-0.08141892532958328,-0.00841891462433575,-0.19465542183773699,0,2110,1,2024-01-01 00:01:32
-0.17857184276585725,-0.02426465373942821,-0.4584662346510434,0.08514736609976747,0.2273804572674749,-0.22669035851719543,1,2135,4,2024-01-01 00:01:33
-0.1967410046369521,0.19769494937561594,0.16866400999997055,-0.33072441035663713,-0.09790505403595062,0.052896720380836815,0,2109,4,2024-01-01 00:01:34
-0.498801047376104,-0.06752300477961015,-0.15235995316170547,0.36375381610136115,-0.03239839125503341,-0.6844037503006896,0,2135,1,2024-01-01 00:01:35
-0.002709839247962642,-0.01556185076129224,0.06251818629785943,0.28672225253815253,-0.15990397946696133,-0.2263078660928478,0,2111,5,2024-01-01 00:01:36
-0.012595661256509239,-0.6927729572093859,-0.43918080512397184,0.13826465230969887,-0.23257541648740676,-0.12926682203167983,1,2112,2,2024-01-01 00:01:37
-0.08475293718639965,0.2575914884528743,-0.5779423622006346,-0.09277843794362262,0.5053166572423724,-0.02442691103563377,0,2103,6,2024-01-01 00:01:38
-0.15233134979607632,0.07177929260562688,0.10496401107045261,0.13707000092617272,-0.13373684032868383,-0.24209625204894925,0,2139,2,2024-01-01 00:01:39
-0.485227826621346,0.28422635785207784,-0.02215837043841573,-0.2798570687459637,0.10372348278058108,-0.21779300977196292,0,2114,5,2024-01-01 00:01:40
-0.20478644425828618,-0.9856091028628869,-0.39028596092425183,0.226400584316218,-0.46457364097897813,-0.3479996146526626,0,2128,4,2024-01-01 00:01:41
-0.18281553388793925,0.6397705887183234,-0.3809598338033162,0.48364477288117436,0.6113266269801929,-0.5122121536836557,0,2111,2,2024-01-01 00:01:42
-0.3123793423014686,-0.08672022806068336,0.19352036063349276,0.2960817344220612,-0.30615561823860027,-0.48484909035092827,1,2139,3,2024-01-01 00:01:43
-0.13166559456880655,0.3201512865518932,-0.47303018414234344,-0.287215431985117,0.4678419307760209,0.07503851115636206,1,2125,3,2024-01-01 00:01:44
0.02771886036854143,-0.3802938341230947,0.34245695613395544,0.06629203616917456,-0.6141267052547993,-0.045526359948932615,0,2121,1,2024-01-01 00:01:45
0.4455748763512142,0.15860919202111612,-0.38987396229544535,-0.4698109023858891,0.2974703835462278,0.6738709558182332,0,2110,5,2024-01-01 00:01:46
-0.036976116176665186,-0.38469903324675236,0.05327838000791574,0.13465058457185863,-0.39887646310607927,-0.14654217690405869,1,2115,5,2024-01-01 00:01:47
-0.013583787006388293,-0.24460060054467037,-0.22516827313519638,0.09518972548675753,-0.09544545891760292,-0.09958081503696703,0,2119,2,2024-01-01 00:01:48
-0.10718298667105974,0.5829210056558545,0.0431413911372569,-0.6566625520226019,0.2534651859442536,0.3564619270099465,1,2122,4,2024-01-01 00:01:49
-0.6271507350572545,-0.10338047237200176,-0.28721932036227815,-0.4272489539729365,0.04546237543510179,-0.22891854111062482,0,2121,5,2024-01-01 00:01:50
-0.09366958147867144,0.02969706137656858,-0.1774194848934033,-0.14255425424499246,0.05128355005752616,0.0035523522913158967,1,2132,2,2024-01-01 00:01:51
-0.06921395709526756,0.2425071246621857,-0.11876143198108169,-0.1482960868236376,0.14881435995798986,0.027511271032839124,1,2123,2,2024-01-01 00:01:52
0.6082634318597242,0.12042802642682915,-0.41911968036701375,-0.4427022612607987,0.29409743218492324,0.7870297801967414,1,2113,6,2024-01-01 00:01:53
-0.14042659209830366,0.007845260764470119,0.0827733724401527,0.07522236458137055,-0.15959113487190724,-0.18863393848549836,1,2105,6,2024-01-01 00:01:54
-0.001179795221021962,0.07780278262121554,-0.27832166747946463,0.03066855579568828,0.1594655166204655,-0.04381995962838725,0,2104,5,2024-01-01 00:01:55
-0.09598080099016082,0.7424985826897448,-0.19636834155330585,-0.11375906106000233,0.5404965883962749,-0.01871000911630294,1,2128,2,2024-01-01 00:01:56
-0.4156781381262008,-0.059991318996370224,-0.41686273724974077,-0.2957010872614114,0.17218711430210054,-0.14999939128510276,0,2114,1,2024-01-01 00:01:57
0.23599968344984612,0.024370955049781262,-0.868357339065779,0.28898467950674367,0.5690476602418715,-0.03371898549720176,0,2108,1,2024-01-01 00:01:58
0.125796738353402,0.30139251705714054,-0.1855495952739401,0.4855649604120791,0.23843943266485557,-0.2625151075714105,1,2109,6,2024-01-01 00:01:59
0.136819834152893,0.31928493441216377,0.5641587114881987,-0.2074943058981572,-0.31529447498201213,0.2370222934070947,1,2135,5,2024-01-01 00:02:00
-0.34257674947025196,0.3458617414766416,0.09537962614813478,-0.24916447692351718,0.05610666741244952,-0.12347152076099877,1,2137,4,2024-01-01 00:02:01
0.3092930410114949,0.1670729836693432,-0.1360898864528236,0.10834613812475946,0.11162940361461127,0.15376708430132036,0,2121,1,2024-01-01 00:02:02
-0.48141624458398224,-0.4139121758326,-0.20624226864491735,-0.16681994158524083,-0.22253184565538675,-0.29470367670197684,1,2118,1,2024-01-01 00:02:03
0.07925713697326997,0.4914234935351489,-0.12407497852382388,-0.09597969743919266,0.3186681911405045,0.11126131233322933,1,2133,6,2024-01-01 00:02:04
0.5313571641299122,-0.4150014339581167,0.026996751028114607,0.18884635991796328,-0.39923645919869144,0.27743564469698323,0,2108,6,2024-01-01 00:02:05
-0.36545492362063314,0.0574797775456779,-0.47055411525733803,-0.6694740485359232,0.2909643811365219,0.15542599173864335,0,2117,5,2024-01-01 00:02:06
-0.24584999961344045,-0.287156064839297,0.1903203923172465,0.3763377386851914,-0.4372850230079357,-0.4875352764002797,0,2131,6,2024-01-01 00:02:07
-0.058100012453527916,-0.06211720261776732,0.07544715698942417,-0.027263198891843254,-0.20067718395674572,-0.04911858278035386,0,2134,3,2024-01-01 00:02:08
-0.228138670083897,0.06599920731356756,0.07625467534879649,-0.18414303724456904,-0.11592672205873178,-0.07640040354332811,1,2106,2,2024-01-01 00:02:09
-0.5233706829268114,0.06358453398249808,-0.004286660704244216,-0.07972608613669396,-0.05676708854194257,-0.39048152149053206,1,2122,1,2024-01-01 00:02:10
-0.06686471372383873,0.0963761215093224,-0.12489540401410504,-0.06298630142851247,0.05608017941425536,-0.0309626860120088,1,2114,3,2024-01-01 00:02:11
-0.3856881912903697,0.48499314366898894,0.0632036756324359,-0.6117491132054749,0.1730820874564043,0.09810661484643446,1,2103,4,2024-01-01 00:02:12
0.047324607558535625,0.10668461318679734,0.039866497118177024,0.43357053267563317,-0.06136449304577618,-0.28954885678365927,0,2112,3,2024-01-01 00:02:13
-0.3454064030065891,-0.12081725973168944,-0.23248850081289685,-0.037422674125185074,-0.007449592276357664,-0.27565124645623484,1,2136,5,2024-01-01 00:02:14
0.35077601770559386,0.27316482281520393,-0.2957102022303234,0.09272679114484172,0.3027484470022661,0.19856939062117207,0,2112,4,2024-01-01 00:02:15
-0.30701594223915396,0.3466574323138716,-0.10121483987087776,0.25750417724347874,0.20496736530099868,-0.45317950026250886,1,2102,4,2024-01-01 00:02:16
-0.17699286579511497,-0.44149934622064024,0.31549001847624325,-0.3816854263024747,-0.6345593588022991,0.10503372050260662,0,2102,6,2024-01-01 00:02:17
0.14315907126391125,0.15359611800749806,-0.4873397068784311,0.1025994725354904,0.36766825734738173,0.02268470615828133,1,2115,3,2024-01-01 00:02:18
-0.4332102184939328,0.18743413438014622,-0.5531117817813158,-0.13753272285658047,0.4398384514121385,-0.27621850864415953,0,2123,5,2024-01-01 00:02:19
-0.02206714225824269,-0.13823208035145118,-0.08310173553455535,0.22355414461967604,-0.13176485012695183,-0.197342579391252,0,2129,1,2024-01-01 00:02:20
0.2823261471802163,0.4073850559197332,-0.11589103593803796,-0.7400677666051916,0.2565013684289783,0.7323647268582631,1,2117,6,2024-01-01 00:02:21
-0.5393898012974012,-0.09013295011407674,-0.0806309229357548,-0.0829209276018753,-0.1015822159648383,-0.401251667560125,0,2132,3,2024-01-01 00:02:22
-0.034141030933371064,-0.00025532358475344186,-0.06029862334581648,-0.24613614211873625,-0.057040443620526404,0.1252975158053795,1,2107,1,2024-01-01 00:02:23
-0.012926216126743495,-0.0976380455739636,-0.1948141074353903,0.08924712898767417,-0.020431382757014505,-0.09483951589173045,0,2130,3,2024-01-01 00:02:24
0.1342235339601574,-0.03612309043690409,0.29845608720424055,0.10148884036609984,-0.3516184378309457,0.016201784590298196,1,2128,6,2024-01-01 00:02:25
-0.4349261461644497,-0.3986745937774697,-0.5915176315078798,-0.28009467810532274,0.07831077377429763,-0.17670438310109193,0,2114,1,2024-01-01 00:02:26
-0.4584688346251622,-0.5107724199922989,-0.3691062377738529,-0.28156829127954774,-0.1641857386670975,-0.19481329862328856,0,2130,6,2024-01-01 00:02:27
0.060955603597700136,0.47873041676754635,-0.1602757215549696,-0.08667013463981232,0.3375246793846596,0.08978339269809688,0,2117,3,2024-01-01 00:02:28
-0.002466141387493126,-0.3173787943360734,-0.6036933745208625,-0.34133892493816553,0.14166208125546143,0.21845270824813423,0,2132,4,2024-01-01 00:02:29
-0.015573508331495178,-0.36447460930662623,-0.18118048942676612,0.22200305593421565,-0.20850234342452412,-0.19096209385610896,0,2106,2,2024-01-01 00:02:30
0.011479036062935988,-0.7433768620453002,0.3478695358682755,-0.17044173024764064,-0.8601207331112899,0.10883046976361799,0,2124,4,2024-01-01 00:02:31
-0.2779128726669776,-0.24955463866325012,-0.12452976153427087,-0.992722456349661,-0.17467794371455792,0.45544732637760466,0,2106,6,2024-01-01 00:02:32
-0.020715644274873157,-0.4726339471457849,-0.06411456617492106,-0.17226103143149907,-0.36889159712599395,0.08392784440561907,0,2127,6,2024-01-01 00:02:33
-0.003569101798921781,0.4942224282868364,-0.4934031816468232,-0.38731725974879816,0.5991912159726365,0.25010042471299987,0,2118,6,2024-01-01 00:02:34
-0.28759054453216304,0.2880763576215901,-0.30802266265304323,-0.579371692851052,0.32197326370620427,0.15499129186265814,1,2124,1,2024-01-01 00:02:35
0.43982032505995305,-0.265593972793138,-0.23858018847872298,-0.4517584019383788,-0.09931335760094895,0.6564114732016786,0,2137,5,2024-01-01 00:02:36
0.04739240860625071,0.6932673530911342,-0.22202869016460913,-0.015362769691329214,0.5270561823493547,0.028276033124515543,0,2124,6,2024-01-01 00:02:37
-0.42205689857513873,0.2789293388822405,0.2385001003842231,0.3796875754188125,-0.09647260308858163,-0.6332507899067965,1,2138,4,2024-01-01 00:02:38
0.09890656644080997,-0.14712354428925412,0.030040899107031782,0.0506638408266189,-0.2230550745563562,0.02344701982136388,0,2134,2,2024-01-01 00:02:39
-0.360985045549974,-0.8562050402475812,-0.4505836700938334,-0.2473294050029332,-0.3328613548800028,-0.13974560180713957,1,2115,6,2024-01-01 00:02:40
0.13570696582720365,0.7058235742006149,-0.059563906267284805,0.09690726182769827,0.41284227312196964,0.020651548802135267,0,2111,6,2024-01-01 00:02:41
0.24044647428495924,-0.49431250409309346,0.012916956146893588,-0.19956526305743438,-0.44145559961535474,0.3157101733944798,0,2122,6,2024-01-01 00:02:42
-0.3175682490293299,-0.5777319020177683,0.19775726936136206,-0.2758742041491431,-0.6364972358774739,-0.0842210727198166,0,2124,1,2024-01-01 00:02:43
0.18540856000800865,0.29223494588705234,0.3245662264302518,-0.4248443770292262,-0.1525444219378289,0.4303967608599577,1,2101,6,2024-01-01 00:02:44
0.03018011538994081,0.7543472314542563,-0.42283612173111473,-0.6184327467698502,0.7192609274811685,0.4411465588046266,1,2118,4,2024-01-01 00:02:45
0.14556756972258644,0.4101782443121529,-0.3640270126592946,-0.17715420211238364,0.4455810108820364,0.22266285831957222,0,2112,3,2024-01-01 00:02:46
0.4485653142400614,0.14267544611279726,-0.4926582926688825,0.00039897669122579416,0.3644050479818617,0.34347368493014074,0,2128,5,2024-01-01 00:02:47
-0.15537645394268107,0.15273340346518216,-0.19792899198686498,-0.08212040478238558,0.14873302948970268,-0.08942327854683707,1,2107,6,2024-01-01 00:02:48
-0.29869422449347005,0.23707721279507354,0.003742029124659707,-0.18559261300505758,0.05276770837151745,-0.13277132046496898,0,2123,1,2024-01-01 00:02:49
-0.336973978552629,0.20626706280104923,0.1537549586065361,-0.35724933464928577,-0.08094485623112813,-0.042407652532444606,0,2121,4,2024-01-01 00:02:50
-0.31619468427339237,0.05048734107497954,-0.15241372334081238,0.14626845043220316,0.0462685761016135,-0.3819101106506213,1,2134,6,2024-01-01 00:02:51
-0.10793173042230908,-0.0072253611665560324,-0.2226427135719874,-0.4775841593393313,0.06080429188947223,0.22909525662924946,1,2111,1,2024-01-01 00:02:52
0.0099858768993355,-0.06161334033679333,-0.08684585222336194,0.2006323515320496,-0.0778913763251744,-0.15504263647848637,0,2122,3,2024-01-01 00:02:53
-0.008187561530748622,-0.28705456933252405,-0.3710198905778187,-0.375546807989832,-0.01368606868745137,0.23801179342995127,1,2135,2,2024-01-01 00:02:54
0.14701191420692594,-0.13272513099153838,0.47113010944373857,-0.29461360564025163,-0.5462637652560933,0.3069794561982562,1,2129,6,2024-01-01 00:02:55
-0.08252896297279211,-0.593239555619653,-0.5934632957703552,-0.5260741587341229,-0.04985343343578874,0.2840832329271883,0,2128,4,2024-01-01 00:02:56
0.3235980239786378,-0.07326949784141668,-0.07734865255419154,-0.2132749596459893,-0.09282312791898906,0.3930581687435908,0,2118,1,2024-01-01 00:02:57
-0.1608088532691747,-0.3635611849845426,0.45214511753569187,0.26520365963319725,-0.6857380284314245,-0.33968991617138555,0,2114,1,2024-01-01 00:02:58
